review_id,product_id,customer,location,rating,comment
2cb792af-ac5c-445e-87b8-10506762a21e,2cb792af-ac5c-445e-87b8-10506762a21e,yingyi888,Vancouver,6,Not bad
7ca943a6-1f02-4613-9945-fb8744abea64,7ca943a6-1f02-4613-9945-fb8744abea64,hihihihi,Toronto,1,Good
d2c5db7b-015e-4f95-bf66-33451e5e8e9d,d2c5db7b-015e-4f95-bf66-33451e5e8e9d,hihihihi,Montreal,4,Not bad
1e2e052b-19aa-4474-8b01-a0d9ec299b86,1e2e052b-19aa-4474-8b01-a0d9ec299b86,apple123000,Toronto,0,Good
2f6f0b06-5bab-445f-9cf8-e2ebbd772013,2f6f0b06-5bab-445f-9cf8-e2ebbd772013,hihihihi,Calgary,1,Do not buy it
15877288-a7be-481d-a72b-176f4c96938f,15877288-a7be-481d-a72b-176f4c96938f,apple123000,Calgary,5,Do not buy it
c3ce2f35-bc98-4b30-87a3-6fdea3b0e45b,c3ce2f35-bc98-4b30-87a3-6fdea3b0e45b,yingyi888,Toronto,9,Good
94a88830-faad-454a-8e74-b48c2ddfc543,94a88830-faad-454a-8e74-b48c2ddfc543,hihihihi,Vancouver,8,Very good product
8358f511-3740-4ce9-a9f9-e65866cc6850,8358f511-3740-4ce9-a9f9-e65866cc6850,emsl02,Alberta,5,Very good product
e8e74005-71b4-49af-a36e-bda789b147dc,e8e74005-71b4-49af-a36e-bda789b147dc,emsl02,Vancouver,10,It is ok
7bffa23f-b8f8-4b5e-87b2-331f7bb68083,7bffa23f-b8f8-4b5e-87b2-331f7bb68083,hihihihi,Vancouver,7,Bought
323a020e-6b98-4588-9dcc-dbd474a554e0,323a020e-6b98-4588-9dcc-dbd474a554e0,apple123000,Alberta,6,Do not buy it
43b5d20c-2dd7-4807-9dee-c869057b94b0,43b5d20c-2dd7-4807-9dee-c869057b94b0,emsl02,Vancouver,8,Do not buy it
bb66d44d-0bab-4536-84ab-dd1899be74cb,bb66d44d-0bab-4536-84ab-dd1899be74cb,emsl02,Vancouver,4,Do not buy it
69d9cf40-50a4-4592-bb5b-8030fa6972f3,69d9cf40-50a4-4592-bb5b-8030fa6972f3,apple123000,Calgary,6,Bought
36948747-b6c0-4370-9843-80f1ffc2a7f5,36948747-b6c0-4370-9843-80f1ffc2a7f5,apple123000,Calgary,1,Bought
9b783249-d6c2-4150-97ee-64cba05acc91,9b783249-d6c2-4150-97ee-64cba05acc91,lwe_s,Montreal,4,Very good product
141dcd38-60c3-4d82-bbd6-a0943e53c598,141dcd38-60c3-4d82-bbd6-a0943e53c598,xxxxx111,Vancouver,9,Very good product
271dd913-a176-43c6-b647-1478cfc7929e,271dd913-a176-43c6-b647-1478cfc7929e,emsl02,Alberta,10,Bought
165ce2c7-b9e9-4ab2-9beb-9180638e24b2,165ce2c7-b9e9-4ab2-9beb-9180638e24b2,yingyi888,Toronto,4,Good
64545bb6-892c-4b7c-99cd-2659410f1d2e,64545bb6-892c-4b7c-99cd-2659410f1d2e,hihihihi,Calgary,6,Good
4368bbcd-cc26-42d4-8ae7-80c22209e27c,4368bbcd-cc26-42d4-8ae7-80c22209e27c,emsl02,Montreal,1,Good
98722ff7-d8d5-4656-8f38-a6a1104dcd21,98722ff7-d8d5-4656-8f38-a6a1104dcd21,xxxxx111,Toronto,9,Great
7d752b06-6324-4ee9-8e99-979cf344af0d,7d752b06-6324-4ee9-8e99-979cf344af0d,lwe_s,Alberta,6,Great
33df3769-5611-4cc9-99ca-900d394929ac,33df3769-5611-4cc9-99ca-900d394929ac,hihihihi,Calgary,5,It is ok
aadf1830-99ad-41b8-8402-918cb57a309c,aadf1830-99ad-41b8-8402-918cb57a309c,hihihihi,Alberta,10,Not bad
c0efebb9-bd52-4f28-b79a-15fda7d3b699,c0efebb9-bd52-4f28-b79a-15fda7d3b699,xxxxx111,Montreal,7,Do not buy it
64f083fd-c7b3-4e8a-b360-3131d292aaae,64f083fd-c7b3-4e8a-b360-3131d292aaae,yingyi888,Toronto,4,Great
dfc66e43-40af-4fd9-ab74-df22193ddbfb,dfc66e43-40af-4fd9-ab74-df22193ddbfb,yingyi888,Vancouver,9,Bought
cb81420b-120f-4c37-acd0-3b02954b8927,cb81420b-120f-4c37-acd0-3b02954b8927,emsl02,Montreal,1,Good
cf4bbbea-4972-40ee-8bed-22d537b7a625,cf4bbbea-4972-40ee-8bed-22d537b7a625,yingyi888,Calgary,8,Do not buy it
2d07435f-2a2d-43fe-a62f-3a8f4da91471,2d07435f-2a2d-43fe-a62f-3a8f4da91471,hihihihi,Alberta,2,Do not buy it
ebd0fa8d-48ae-4e08-a3e0-1a32336c5987,ebd0fa8d-48ae-4e08-a3e0-1a32336c5987,xxxxx111,Vancouver,8,It is ok
093bc70a-a31e-4af8-ba36-ffe77f24bfc5,093bc70a-a31e-4af8-ba36-ffe77f24bfc5,hihihihi,Alberta,4,Great
c2e670ca-88b1-47c9-91fe-7c726ef8712c,c2e670ca-88b1-47c9-91fe-7c726ef8712c,emsl02,Toronto,8,Good
a6893b1b-7a84-4e2e-9a52-3f68b821224d,a6893b1b-7a84-4e2e-9a52-3f68b821224d,emsl02,Calgary,2,It is ok
51fa58f0-ae12-4e7f-b445-4c24f1112392,51fa58f0-ae12-4e7f-b445-4c24f1112392,yingyi888,Toronto,6,Bought
f35db8f5-f7fc-4bb6-b77b-c33451ad83d8,f35db8f5-f7fc-4bb6-b77b-c33451ad83d8,hihihihi,Vancouver,2,Do not buy it
d3eb1ac8-e3fa-4618-94e1-6b10ac584309,d3eb1ac8-e3fa-4618-94e1-6b10ac584309,xxxxx111,Vancouver,10,Bought
810c0a35-48cb-4fda-ba69-4504ed5155b2,810c0a35-48cb-4fda-ba69-4504ed5155b2,emsl02,Vancouver,5,Good
45a6cd5b-2d73-4eb5-b2bd-36a940e0e51d,45a6cd5b-2d73-4eb5-b2bd-36a940e0e51d,emsl02,Toronto,2,Do not buy it
af8fbe9f-c576-41f5-bd04-f6d9d63419e6,af8fbe9f-c576-41f5-bd04-f6d9d63419e6,apple123000,Vancouver,0,Do not buy it
868d9dd0-f236-4722-82cb-c5c6ba13b120,868d9dd0-f236-4722-82cb-c5c6ba13b120,lwe_s,Calgary,8,Good
bc8409c2-b9ef-4c6b-b3e6-15b1f3dd540d,bc8409c2-b9ef-4c6b-b3e6-15b1f3dd540d,lwe_s,Toronto,2,Bought
9a0edc34-4734-42c5-99c7-04322f3a3474,9a0edc34-4734-42c5-99c7-04322f3a3474,emsl02,Vancouver,4,It is ok
d88005a8-a5b6-4ae5-85ac-effe463fba26,d88005a8-a5b6-4ae5-85ac-effe463fba26,emsl02,Toronto,0,Good
576a93a4-f00f-4e96-8d4e-471193388b36,576a93a4-f00f-4e96-8d4e-471193388b36,hihihihi,Calgary,7,Great
d531e1ed-0212-447c-9bc7-6f9046b456dd,d531e1ed-0212-447c-9bc7-6f9046b456dd,apple123000,Toronto,2,Do not buy it
44bbbc40-89e8-4879-bc97-09608790a941,44bbbc40-89e8-4879-bc97-09608790a941,xxxxx111,Vancouver,0,Very good product
b6db75dd-93ef-49d7-b10d-8f957c465a0a,b6db75dd-93ef-49d7-b10d-8f957c465a0a,lwe_s,Montreal,0,Good
43d8a702-5ebf-4ea4-a687-b1ef6521d800,43d8a702-5ebf-4ea4-a687-b1ef6521d800,xxxxx111,Toronto,0,It is ok
6f53f509-3b55-4b33-bbd7-13f6fbb0aee6,6f53f509-3b55-4b33-bbd7-13f6fbb0aee6,yingyi888,Montreal,6,Good
b2aba73f-db7f-41d2-b58d-066d07358f48,b2aba73f-db7f-41d2-b58d-066d07358f48,yingyi888,Montreal,10,Good
33a511a7-5821-4a3d-a63c-a341e2fcdac0,33a511a7-5821-4a3d-a63c-a341e2fcdac0,emsl02,Montreal,1,It is ok
eff38214-4c24-4d80-96d0-f8ef5ab682c9,eff38214-4c24-4d80-96d0-f8ef5ab682c9,lwe_s,Toronto,7,Do not buy it
e85d3b10-ca2e-4b13-9ac8-15e862a22f16,e85d3b10-ca2e-4b13-9ac8-15e862a22f16,yingyi888,Montreal,1,It is ok
59595665-a50d-4739-a754-7311c5406ec6,59595665-a50d-4739-a754-7311c5406ec6,yingyi888,Alberta,10,Good
b17b9295-91e9-4a96-8bc9-88b0133de4b6,b17b9295-91e9-4a96-8bc9-88b0133de4b6,yingyi888,Toronto,6,Great
e6c46395-799d-4b6c-9111-3e7faf7ebc73,e6c46395-799d-4b6c-9111-3e7faf7ebc73,yingyi888,Toronto,2,Very good product
127be7dc-1be3-4b6e-bd5f-0fd533a5d30c,127be7dc-1be3-4b6e-bd5f-0fd533a5d30c,lwe_s,Toronto,4,Do not buy it
59e00db2-1d36-4191-8cc4-ca1a43a3dfa2,59e00db2-1d36-4191-8cc4-ca1a43a3dfa2,yingyi888,Vancouver,1,Not bad
1a87aa5f-a37a-4dc3-b491-c6ce6feab91e,1a87aa5f-a37a-4dc3-b491-c6ce6feab91e,emsl02,Calgary,9,Great
b1566f60-c401-4db7-b046-26d4eb23a19b,b1566f60-c401-4db7-b046-26d4eb23a19b,apple123000,Vancouver,4,Not bad
57245449-f111-44c1-857f-3016dc95022a,57245449-f111-44c1-857f-3016dc95022a,apple123000,Calgary,0,Great
1c378a6b-ddda-4727-9c63-23ae038c9087,1c378a6b-ddda-4727-9c63-23ae038c9087,xxxxx111,Vancouver,4,Good
b7448e28-2691-4bec-b7c4-f13036c70bfc,b7448e28-2691-4bec-b7c4-f13036c70bfc,hihihihi,Vancouver,0,Not bad
2ee470d7-32fe-4085-87b1-077d62159aaf,2ee470d7-32fe-4085-87b1-077d62159aaf,emsl02,Vancouver,2,Do not buy it
4b58ceb0-de4b-40ce-b35a-9d3407951790,4b58ceb0-de4b-40ce-b35a-9d3407951790,apple123000,Vancouver,9,It is ok
6bec3775-3422-4215-8380-220ea8151632,6bec3775-3422-4215-8380-220ea8151632,hihihihi,Calgary,9,Great
c3d1ff2a-68df-48f5-8b8e-ac4ddabd4237,c3d1ff2a-68df-48f5-8b8e-ac4ddabd4237,lwe_s,Montreal,10,Bought
1b3d320e-3865-4520-8587-e8a9fde9994e,1b3d320e-3865-4520-8587-e8a9fde9994e,lwe_s,Calgary,9,Very good product
40a51bca-f4d4-48c1-b0e1-541bef8ed049,40a51bca-f4d4-48c1-b0e1-541bef8ed049,emsl02,Montreal,10,Very good product
7eda490a-f35b-47cd-8dc6-78a753ec51c1,7eda490a-f35b-47cd-8dc6-78a753ec51c1,apple123000,Toronto,10,Do not buy it
53ef3f7e-930e-4c40-ba11-9c4ccd434dd6,53ef3f7e-930e-4c40-ba11-9c4ccd434dd6,apple123000,Alberta,2,Bought
b7f82c4f-2617-4e4e-b2a2-31e2974d1bb8,b7f82c4f-2617-4e4e-b2a2-31e2974d1bb8,lwe_s,Alberta,0,It is ok
c97736f5-c31a-4c27-83e2-ecd4650c62da,c97736f5-c31a-4c27-83e2-ecd4650c62da,emsl02,Vancouver,5,Bought
06473020-88a8-434b-922e-ee7046624564,06473020-88a8-434b-922e-ee7046624564,apple123000,Vancouver,10,Good
afeaeb4e-3966-4ad4-9913-7c23f5a942c3,afeaeb4e-3966-4ad4-9913-7c23f5a942c3,hihihihi,Vancouver,7,It is ok
caba2fe2-1d69-40de-bbcd-049d02a374ed,caba2fe2-1d69-40de-bbcd-049d02a374ed,yingyi888,Toronto,5,Bought
cdadadd8-2a89-412f-b8a5-a63efa13866c,cdadadd8-2a89-412f-b8a5-a63efa13866c,apple123000,Montreal,8,Bought
41db7b87-241b-4b8d-8c64-a7014fbb50f4,41db7b87-241b-4b8d-8c64-a7014fbb50f4,apple123000,Alberta,10,Good
6ecdb404-31d1-4ce1-ace7-9dae88e58c4b,6ecdb404-31d1-4ce1-ace7-9dae88e58c4b,emsl02,Montreal,8,Not bad
dd1c1f16-af87-4a58-8d24-b9ff3aab73f1,dd1c1f16-af87-4a58-8d24-b9ff3aab73f1,emsl02,Vancouver,5,Bought
c451b865-2146-46d7-8876-c9bca238d57c,c451b865-2146-46d7-8876-c9bca238d57c,xxxxx111,Montreal,0,It is ok
27788a2a-afbc-4519-a802-cee5b56b3ff3,27788a2a-afbc-4519-a802-cee5b56b3ff3,xxxxx111,Toronto,4,Bought
01368c93-16f1-4e4e-95a6-fba4f618aaf9,01368c93-16f1-4e4e-95a6-fba4f618aaf9,emsl02,Calgary,5,Good
5a67b4a1-4d2b-4a38-8d01-333c833b3a1b,5a67b4a1-4d2b-4a38-8d01-333c833b3a1b,hihihihi,Montreal,8,Very good product
1506c133-e5bc-4a40-8cac-b2fd1955ef0d,1506c133-e5bc-4a40-8cac-b2fd1955ef0d,lwe_s,Vancouver,0,Good
8b6b7486-738a-41b6-9e97-d7d0b5a54e7b,8b6b7486-738a-41b6-9e97-d7d0b5a54e7b,apple123000,Vancouver,0,Great
1b489b44-f605-434f-ac82-1926dcb4752c,1b489b44-f605-434f-ac82-1926dcb4752c,xxxxx111,Toronto,7,Do not buy it
228b7247-1a5d-43c6-986b-c2afac3b03cb,228b7247-1a5d-43c6-986b-c2afac3b03cb,yingyi888,Alberta,3,Great
3d268b85-e533-49d8-9814-b449c69c91c5,3d268b85-e533-49d8-9814-b449c69c91c5,xxxxx111,Alberta,6,Very good product
490a7257-6330-4049-9144-7565ec0982c0,490a7257-6330-4049-9144-7565ec0982c0,hihihihi,Vancouver,7,Do not buy it
9cd1798e-325f-4fa2-9349-ef17cff64909,9cd1798e-325f-4fa2-9349-ef17cff64909,lwe_s,Alberta,4,It is ok
94067198-cde4-48f1-80bd-ce8ea92265d2,94067198-cde4-48f1-80bd-ce8ea92265d2,apple123000,Toronto,4,It is ok
e7b1dd71-ceab-4c10-a272-f9a2a1e93983,e7b1dd71-ceab-4c10-a272-f9a2a1e93983,hihihihi,Montreal,0,Bought
9750711b-7479-4c75-aecb-32f94ad896b7,9750711b-7479-4c75-aecb-32f94ad896b7,lwe_s,Vancouver,9,Very good product
d38da5ce-83e8-47ed-8434-fa486945f062,d38da5ce-83e8-47ed-8434-fa486945f062,hihihihi,Toronto,10,Do not buy it
ea783f2e-f938-4eaf-b718-28ab78b4152f,ea783f2e-f938-4eaf-b718-28ab78b4152f,hihihihi,Montreal,2,Very good product
d6f6c771-73dc-4be5-848d-e11a9f306ff6,d6f6c771-73dc-4be5-848d-e11a9f306ff6,yingyi888,Calgary,3,Very good product
43a0a23a-50ec-4ebd-9028-863cc68c42ab,43a0a23a-50ec-4ebd-9028-863cc68c42ab,apple123000,Vancouver,7,Bought
799da9dd-f0f9-4450-80cc-635f21e2afb1,799da9dd-f0f9-4450-80cc-635f21e2afb1,xxxxx111,Vancouver,1,Very good product
2716eab2-3b5b-4aed-8fdd-8add5773d3cc,2716eab2-3b5b-4aed-8fdd-8add5773d3cc,hihihihi,Vancouver,0,Bought
d84f5c5c-1f09-4546-863b-a6a84d92a79d,d84f5c5c-1f09-4546-863b-a6a84d92a79d,xxxxx111,Alberta,1,Do not buy it
26486e37-5158-4818-8e2a-21f9a5393aee,26486e37-5158-4818-8e2a-21f9a5393aee,apple123000,Calgary,6,It is ok
4361a4a4-09c9-47a3-81ba-5f734f42ad4b,4361a4a4-09c9-47a3-81ba-5f734f42ad4b,hihihihi,Montreal,7,Great
b730f6b4-304b-4cb3-8c2f-5221b97213d8,b730f6b4-304b-4cb3-8c2f-5221b97213d8,lwe_s,Vancouver,2,Not bad
3c2c63ae-2316-4495-81e3-684b6d319104,3c2c63ae-2316-4495-81e3-684b6d319104,xxxxx111,Alberta,8,It is ok
5cc5136f-0e81-4381-9206-328da9b102d3,5cc5136f-0e81-4381-9206-328da9b102d3,apple123000,Toronto,3,Good
68388642-2b9c-4db2-97c9-bae2a641dba0,68388642-2b9c-4db2-97c9-bae2a641dba0,hihihihi,Alberta,3,Great
917b3892-b252-4a48-8f54-4f9b1afe7b7c,917b3892-b252-4a48-8f54-4f9b1afe7b7c,hihihihi,Alberta,3,Do not buy it
86946e75-c9c8-43c4-9eb0-4fe03e3a6269,86946e75-c9c8-43c4-9eb0-4fe03e3a6269,yingyi888,Vancouver,6,Do not buy it
3c674f23-04ab-4fbf-8b55-8b1f1c05e86a,3c674f23-04ab-4fbf-8b55-8b1f1c05e86a,emsl02,Toronto,2,Bought
633831bd-0a28-4b21-b99c-d7064413affa,633831bd-0a28-4b21-b99c-d7064413affa,xxxxx111,Montreal,7,Do not buy it
137de3c9-730a-4a46-a083-6952d476c80c,137de3c9-730a-4a46-a083-6952d476c80c,hihihihi,Vancouver,9,Good
4cc341be-5466-4a7e-bf0c-37a28cb4260e,4cc341be-5466-4a7e-bf0c-37a28cb4260e,hihihihi,Alberta,2,Very good product
cb0bc879-3c03-4acc-bc55-b3444c16c723,cb0bc879-3c03-4acc-bc55-b3444c16c723,hihihihi,Alberta,6,Not bad
5619313d-7cfa-4e28-9acc-65fc0ebbb4cc,5619313d-7cfa-4e28-9acc-65fc0ebbb4cc,lwe_s,Toronto,7,Bought
4b7ea7b3-3bb0-4327-ac25-64b580a934d1,4b7ea7b3-3bb0-4327-ac25-64b580a934d1,hihihihi,Alberta,3,Not bad
c8ced2dc-a2c4-4ab7-bb9f-1aafb820839a,c8ced2dc-a2c4-4ab7-bb9f-1aafb820839a,xxxxx111,Alberta,2,Good
4c476010-95e0-4679-bfa5-a3b74fb5cd35,4c476010-95e0-4679-bfa5-a3b74fb5cd35,xxxxx111,Toronto,10,Not bad
2477842e-94e2-41c5-91b2-0b54a0bca8bf,2477842e-94e2-41c5-91b2-0b54a0bca8bf,xxxxx111,Vancouver,10,Great
df73c05b-ee3e-4ac3-ad6b-b4c9d05ab4c0,df73c05b-ee3e-4ac3-ad6b-b4c9d05ab4c0,lwe_s,Montreal,9,Not bad
ce5e0729-0461-40b7-82a5-2fb4380a3a65,ce5e0729-0461-40b7-82a5-2fb4380a3a65,hihihihi,Calgary,3,Very good product
4361a3b9-469e-43ae-bcae-b57ea7317f94,4361a3b9-469e-43ae-bcae-b57ea7317f94,apple123000,Calgary,7,Very good product
2998a54f-3509-46da-a9b0-3f1c29428679,2998a54f-3509-46da-a9b0-3f1c29428679,lwe_s,Calgary,5,Good
02011d56-ce75-4194-92e6-8d4935222f72,02011d56-ce75-4194-92e6-8d4935222f72,emsl02,Montreal,6,Do not buy it
2526a72b-db0c-4d65-a1f1-5223490f05d8,2526a72b-db0c-4d65-a1f1-5223490f05d8,lwe_s,Calgary,4,Not bad
fec5642b-80ee-4440-975b-0dd16131262f,fec5642b-80ee-4440-975b-0dd16131262f,yingyi888,Alberta,3,Bought
99aeb46a-11c4-4f23-9615-98a1a62101dd,99aeb46a-11c4-4f23-9615-98a1a62101dd,xxxxx111,Calgary,0,Good
455b9dca-fe37-4a7c-b6fc-7888b57cc7c5,455b9dca-fe37-4a7c-b6fc-7888b57cc7c5,apple123000,Calgary,4,Good
be2ccab5-3937-4821-b309-3b594d5f153e,be2ccab5-3937-4821-b309-3b594d5f153e,yingyi888,Montreal,4,Not bad
6e1f61c0-5478-4bde-a122-ed67dec8d7ee,6e1f61c0-5478-4bde-a122-ed67dec8d7ee,lwe_s,Calgary,10,It is ok
187389f1-7f61-45b5-b109-b2195ee11b1d,187389f1-7f61-45b5-b109-b2195ee11b1d,apple123000,Alberta,10,Bought
e6cbd1c0-fbb5-43b1-a37e-6674c8d0f382,e6cbd1c0-fbb5-43b1-a37e-6674c8d0f382,hihihihi,Montreal,9,It is ok
606a3e71-686a-470f-af4a-5a66d4815359,606a3e71-686a-470f-af4a-5a66d4815359,lwe_s,Montreal,4,Very good product
fe3c1f9c-3113-4769-83e3-e5608104eebf,fe3c1f9c-3113-4769-83e3-e5608104eebf,xxxxx111,Calgary,1,Very good product
9ae2c482-9c23-4f91-9901-89d3b6b4d86f,9ae2c482-9c23-4f91-9901-89d3b6b4d86f,yingyi888,Vancouver,9,Do not buy it
f3139d5a-5851-453b-8e18-2fe920cb8cd9,f3139d5a-5851-453b-8e18-2fe920cb8cd9,apple123000,Montreal,5,Great
df9c1101-2abf-4ee1-b312-a5471c57d470,df9c1101-2abf-4ee1-b312-a5471c57d470,apple123000,Alberta,10,Not bad
168e99f3-b86c-486a-bf7f-df1ff92c2093,168e99f3-b86c-486a-bf7f-df1ff92c2093,hihihihi,Toronto,6,It is ok
bcbd5411-b900-417c-aa29-61e3006a07e1,bcbd5411-b900-417c-aa29-61e3006a07e1,apple123000,Vancouver,8,Not bad
a4c8c41d-c8fa-4481-b246-cd6fcfd286f2,a4c8c41d-c8fa-4481-b246-cd6fcfd286f2,lwe_s,Montreal,10,Bought
9ef0a9b9-430e-4e71-b197-118544617fb4,9ef0a9b9-430e-4e71-b197-118544617fb4,apple123000,Vancouver,8,Do not buy it
7fa2d84c-cf6c-4ca8-ac39-45f16510885d,7fa2d84c-cf6c-4ca8-ac39-45f16510885d,yingyi888,Calgary,1,Bought
b4597bd2-ebf9-4348-bc57-30e49b72c881,b4597bd2-ebf9-4348-bc57-30e49b72c881,emsl02,Vancouver,6,It is ok
498e700a-8f93-4251-bd6a-16f8af1f1f1e,498e700a-8f93-4251-bd6a-16f8af1f1f1e,lwe_s,Toronto,3,Great
647308a6-c549-4937-b1eb-b9701064f95b,647308a6-c549-4937-b1eb-b9701064f95b,apple123000,Alberta,9,It is ok
ec7d866a-9cbc-4bad-a7cd-5e1f37df972a,ec7d866a-9cbc-4bad-a7cd-5e1f37df972a,xxxxx111,Alberta,2,It is ok
4da8c5a9-bebd-4c28-815f-5176beb167dd,4da8c5a9-bebd-4c28-815f-5176beb167dd,lwe_s,Vancouver,2,Do not buy it
8f2982c7-9123-4bd3-a646-f36307bc43f8,8f2982c7-9123-4bd3-a646-f36307bc43f8,yingyi888,Montreal,0,Bought
41dc2bb8-8b72-4da3-87e6-1ca5a6a4c881,41dc2bb8-8b72-4da3-87e6-1ca5a6a4c881,yingyi888,Toronto,7,Bought
4392dcb4-b5fc-4e69-bb52-60f42190958f,4392dcb4-b5fc-4e69-bb52-60f42190958f,yingyi888,Alberta,5,Not bad
267ed76e-e610-4ec3-8935-88e74113dfd3,267ed76e-e610-4ec3-8935-88e74113dfd3,hihihihi,Montreal,7,Not bad
8f758cac-2f44-496d-bcf1-52b3d1c03940,8f758cac-2f44-496d-bcf1-52b3d1c03940,apple123000,Calgary,3,Very good product
7a0a7aac-687c-4f2a-a4fd-95fb23fec7dd,7a0a7aac-687c-4f2a-a4fd-95fb23fec7dd,yingyi888,Montreal,10,Do not buy it
d39f6fb2-8cf1-4a0a-817a-94eaa5c8431a,d39f6fb2-8cf1-4a0a-817a-94eaa5c8431a,emsl02,Calgary,5,Not bad
d3095398-0532-408d-84fd-66d034261740,d3095398-0532-408d-84fd-66d034261740,xxxxx111,Calgary,1,Very good product
9fdb708e-907f-4f3b-8093-09843e362a6d,9fdb708e-907f-4f3b-8093-09843e362a6d,emsl02,Toronto,5,Do not buy it
0cad84f6-d35f-4e06-a608-74083fd020b5,0cad84f6-d35f-4e06-a608-74083fd020b5,hihihihi,Alberta,5,Do not buy it
a9f8e6e5-807a-4d66-842c-0223b8c37c2f,a9f8e6e5-807a-4d66-842c-0223b8c37c2f,lwe_s,Calgary,6,It is ok
2dfd7629-605d-4ceb-aa39-fbd6b6e13c45,2dfd7629-605d-4ceb-aa39-fbd6b6e13c45,hihihihi,Alberta,0,Great
bc0f696f-e9a9-45fb-aa45-1b6f4eb1ad6d,bc0f696f-e9a9-45fb-aa45-1b6f4eb1ad6d,hihihihi,Alberta,2,Do not buy it
c655596e-4c09-497c-9dfc-5fc20600721d,c655596e-4c09-497c-9dfc-5fc20600721d,apple123000,Toronto,5,Very good product
4aa30b64-9e8e-4a87-adec-7a3d982a47a2,4aa30b64-9e8e-4a87-adec-7a3d982a47a2,yingyi888,Calgary,5,Not bad
6351a776-89a7-4864-a70c-77de06ea17a5,6351a776-89a7-4864-a70c-77de06ea17a5,lwe_s,Calgary,1,Very good product
12e03a7c-fe4e-4b1d-9d97-438fad1fe803,12e03a7c-fe4e-4b1d-9d97-438fad1fe803,apple123000,Calgary,9,Very good product
544fdc4a-be08-40ea-9fb8-4b0254e2f874,544fdc4a-be08-40ea-9fb8-4b0254e2f874,apple123000,Alberta,9,Great
83d09c2b-e044-4870-94d9-4970d5f2a2c3,83d09c2b-e044-4870-94d9-4970d5f2a2c3,hihihihi,Toronto,8,It is ok
4067e39a-39de-4b2c-9e3f-9680e8fe8630,4067e39a-39de-4b2c-9e3f-9680e8fe8630,lwe_s,Montreal,1,Very good product
337aa571-6659-450d-8dba-dcf2fdeb1bff,337aa571-6659-450d-8dba-dcf2fdeb1bff,xxxxx111,Vancouver,3,Great
afc31054-a51b-448a-ac17-a9956d78e768,afc31054-a51b-448a-ac17-a9956d78e768,emsl02,Alberta,1,It is ok
b135100b-65dd-4150-8a42-37323abcad8e,b135100b-65dd-4150-8a42-37323abcad8e,lwe_s,Montreal,3,It is ok
384e918b-a919-47d9-9406-62275c66586a,384e918b-a919-47d9-9406-62275c66586a,hihihihi,Calgary,5,It is ok
b8ac4dcf-5ed6-4452-859a-24bbaea5b94e,b8ac4dcf-5ed6-4452-859a-24bbaea5b94e,emsl02,Alberta,1,Not bad
608947d5-bc5a-4de9-83d4-bd77c5921da5,608947d5-bc5a-4de9-83d4-bd77c5921da5,hihihihi,Calgary,3,Very good product
436aff9a-78bb-4b43-b251-1b319bb3bded,436aff9a-78bb-4b43-b251-1b319bb3bded,hihihihi,Calgary,2,It is ok
01a7937b-e278-4667-b1fd-f488e4d73c41,01a7937b-e278-4667-b1fd-f488e4d73c41,hihihihi,Toronto,4,Do not buy it
17c95996-7291-4389-a608-42c9f6ecf8d4,17c95996-7291-4389-a608-42c9f6ecf8d4,apple123000,Vancouver,0,Good
0ad44eeb-9d83-4a81-9305-96705e0c988e,0ad44eeb-9d83-4a81-9305-96705e0c988e,emsl02,Vancouver,4,Great
553abaa2-635c-4a02-8387-6f95fe2f7191,553abaa2-635c-4a02-8387-6f95fe2f7191,apple123000,Montreal,2,Very good product
43865ff1-5d24-4756-bfb2-b13bbdbd0ce6,43865ff1-5d24-4756-bfb2-b13bbdbd0ce6,hihihihi,Montreal,3,It is ok
bf0ba538-7312-4c01-a18a-f28b839e58f2,bf0ba538-7312-4c01-a18a-f28b839e58f2,hihihihi,Montreal,3,Bought
6ddce566-2f54-40c4-bb63-04740cdc38b6,6ddce566-2f54-40c4-bb63-04740cdc38b6,yingyi888,Vancouver,7,Do not buy it
1e3342b0-d39a-4ef3-bd2e-7175ee01a13f,1e3342b0-d39a-4ef3-bd2e-7175ee01a13f,yingyi888,Montreal,3,Good
ceee810e-fa9e-4cfd-8416-abb688970292,ceee810e-fa9e-4cfd-8416-abb688970292,apple123000,Alberta,10,Great
49e93b7f-dc97-4e1e-999a-c029cc2aed6a,49e93b7f-dc97-4e1e-999a-c029cc2aed6a,apple123000,Alberta,3,It is ok
c8a57b7d-f32e-4b12-af95-e5613d7dfd83,c8a57b7d-f32e-4b12-af95-e5613d7dfd83,emsl02,Montreal,1,Bought
b7dcf2a3-c7ba-44b5-8507-7a0acf760fb3,b7dcf2a3-c7ba-44b5-8507-7a0acf760fb3,apple123000,Calgary,6,Good
820780e6-364a-4220-afe0-a2be8bc871ca,820780e6-364a-4220-afe0-a2be8bc871ca,xxxxx111,Alberta,8,Bought
3a663595-5ccc-4a60-8c6f-3c57f2b74046,3a663595-5ccc-4a60-8c6f-3c57f2b74046,hihihihi,Toronto,6,Very good product
5ae1a2e2-ea07-4de1-a1e4-46caac3be4c9,5ae1a2e2-ea07-4de1-a1e4-46caac3be4c9,emsl02,Montreal,9,It is ok
b5a5bc38-1c1a-472f-91bb-9f37d1f0b7a0,b5a5bc38-1c1a-472f-91bb-9f37d1f0b7a0,lwe_s,Montreal,2,Not bad
